file,filename,start,end,dur,text,further remarks
engl310_07,engl310_07_155,1312.77,1320.98,8.21,"; uh the sound of the guns carries , inland . ; uh , into the heart of england . ;",
engl310_07,engl310_07_156,1320.64,1328.92,8.28,"; uh and as it does it carries back , also in time . ; to . ; , camelot . ;",
engl310_07,engl310_07_157,1328.17,1338.01,9.84,"; and , to , starlit stonehenge . ; uh , what happens , when that happens . ;",
engl310_07,engl310_07_158,1337.66,1347.63,9.97,"; uh what is the meaning of of this , ; , the power of the s of the sound of the guns to to uh echo back in time . , tsk ;",
engl310_07,engl310_07_159,1347.19,1356.94,9.75,"; uh , as hardy evokes camelot and stonehenge you you might , you might , uh read this understand this as ; um ; ",
engl310_07,engl310_07_160,1356.57,1364.64,8.07,"; , as as what as , dignifying and legitimating , the present , . ; tsk uh ;",
engl310_07,engl310_07_161,1364.29,1375.26,10.97,"; uh , present firing , tsk the present conflict , ; uh or , in some sense does it , go just the opposite does it ; ",
engl310_07,engl310_07_162,1374.89,1382.28,7.39,"; uh ; does it suggest that england’s , history and its heritage and its honor ; uh ;",
engl310_07,engl310_07_163,1381.81,1387.36,5.55,"; , are , in jeopardy . uh , uh . ;",
engl310_07,engl310_07_164,1387.05,1395.04,7.99,"; , does it in some sense , demythologize the past , ; demystify it , ;",
engl310_07,engl310_07_165,1394.64,1404.71,10.07,"; . , make us see , camelot and stonehenge as part of uh , a bear , barbaric ; uh ; ",
engl310_07,engl310_07_166,1404.43,1413.82,9.39,"; uh history ; um , uh ; such as , is about to , unfold in ninteen fourteen . , tsk ;",
engl310_07,engl310_07_167,1413.4,1421.62,8.22,; uh there are uh a couple of other . uh hardy poems uh in your anthology ; uh memorable and powerful ; ,
engl310_07,engl310_07_168,1421.34,1432.16,10.82,"; uh that are , war poems ; uh including uh on page fifty nine , ; , in the time . , of the breaking of nations , ;",
engl310_07,engl310_07_169,1431.33,1439.4,8.07,"; and then on , the next page uh . , i looked up from my writing , tsk ;",
engl310_07,engl310_07_170,1439.09,1447.9,8.81,"; interesting to , look at these together , ; uh in in this , first poem . , . ;",
engl310_07,engl310_07_171,1447.42,1455.68,8.26,"; uh hardy , affirms the , endurance of rural life and its , its cycles , ;",
engl310_07,engl310_07_172,1455.45,1464.25,8.8,"; only a man harrowing clods , ; in a slow silent walk with an old horse that stumbles and nods ;",
engl310_07,engl310_07_173,1463.58,1472.55,8.97,"; , half asleep as they stalk , ; , ; only thin smoke without flame ;",
engl310_07,engl310_07_174,1472.13,1482.18,10.05,"; from the heaps of couchgrass , ; yet this will go onward the same , ; , though dynasties pass . , ;",
engl310_07,engl310_07_175,1481.67,1491.57,9.9,"; yonder a maid and her wight , ; , come whispering by , ; , war’s annals will fade into night ere their story die , ;",
engl310_07,engl310_07_176,1490.97,1497.6,6.63,"; uh . rural life including uh ; um , rituals of love and courtship ;",
engl310_07,engl310_07_177,1497.3,1505.17,7.87,"; uh here are represented as , poetry’s truest subject and as a kind of enduring ; um , ; ",
engl310_07,engl310_07_178,1504.8,1514.71,9.91,"; uh , source of of um , ; uh social life , and , meaning , ; uh , you could compare this , poem ;",
engl310_07,engl310_07_179,1514.5,1521.62,7.12,"; to uh , the poem placed last in in yeats’s uh ; uh last poems called politics ;",
engl310_07,engl310_07_180,1521.31,1529.4,8.09,"; uh that might seem to say something , similar . , tsk ; uh in , hardy here and in other poems there’s ;",
engl310_07,engl310_07_181,1529.04,1538.22,9.18,"; uh this so wonderfully selfconsciously archaic , language ; uh hardy wants to use really old ; uh ;",
engl310_07,engl310_07_182,1538,1545.68,7.68,"; dialect uh words ; , when he can , um ; and and there's a , there’s there's power in that ;",
engl310_07,engl310_07_183,1545.3,1555.78,10.48,"; and , this is a poem , composed in nineteen fifteen ; uh when we read . , the love song of j alfred prufrock when we read ; pound’s first canto ; ",
engl310_07,engl310_07_184,1555.47,1566.17,10.7,"; uh , remember that those poems are written and published ; at just the same time this poem’s being written , tsk ; uh , poems with , ; ",
engl310_07,engl310_07_185,1565.94,1573.62,7.68,"; uh very different ; um ; uh ways of of proceeding , ; uh and different kinds of language . ;",
engl310_07,engl310_07_186,1573.19,1580.07,6.88,; uh in the second poem here i looked up from my writing ; uh the poet the first person is being interrupted ;,
engl310_07,engl310_07_187,1579.77,1589.29,9.52,; uh at his desk uh at night uh he's he uh is startled ; uh to see the moon’s full gaze on me ;,
engl310_07,engl310_07_188,1588.91,1596.8,7.89,"; uh her meditative misty head was spectral in its air and i involuntarily said , what are you doing there , ;",
engl310_07,engl310_07_189,1596.33,1607.12,10.79,"; hardy hardy works in these uh song forms that , well they sound like popular . ; ballads ; uh and and he he he wants you to uh . ;",some mumbling in the beginning which i can't decipher
engl310_07,engl310_07_190,1606.83,1612.75,5.92,"; uh you know hear them as part of almost a kind of folk literature , which he draws on , ;",
engl310_07,engl310_07_191,1612.38,1621.57,9.19,"; uh the m , uh the uh moon says to him , tsk oh i’ve been scanning pou , pond and hole and waterway hereabout ;",
engl310_07,engl310_07_192,1621.09,1630.34,9.25,"; for the body of one with a sunken soul , who has put his lifelight out , ; , ; did you hear his frenzied tattle ;",
engl310_07,engl310_07_193,1629.86,1639.97,10.11,"; it was sorrow for his son ; who is slain in brutish battle , ; , hough he has injured none . , ; ",
engl310_07,engl310_07_194,1639.15,1647.44,8.29,"; and now the moon says i am curious to look . ; , into the blinkered mind , poet’s ;",
engl310_07,engl310_07_195,1647.06,1653.3,6.24,"; of one who wants to write a book in a world of such , a kind , tsk ;",
engl310_07,engl310_07_196,1653.1,1663.6,10.5,"; her temper , the poet then says overwrought me , tsk and i edged to sh to shun her view ; to get out of the moonlight ; for i felt assured she thought ; me ;",
engl310_07,engl310_07_197,1663.42,1673.4,9.98,"; one , who should drown him , too . , tsk ; uh here ; uh a neighbor father ; uh crazed with grief at the death of his son ;",
engl310_07,engl310_07_198,1673.11,1683.08,9.97,"; uh has , drowned himself , ; uh ; uh killed himself . ; uh and the moon uh implies uh in its uh gaze ;",
engl310_07,engl310_07_199,1682.81,1686.94,4.13,"; that , the poet should do so ; too , ; uh",cut on pause
engl310_07,engl310_07_200,1687.6,1695.21,7.61,"in such a world uh it seems , writing poems is is a a kind of , well , even even surviving uh ;",
engl310_07,engl310_07_201,1694.97,1703.4,8.43,"; is a kind of guilty , privilege . , you could compare with this poem ; uh kipling’s uh ; uh poem ;",
engl310_07,engl310_07_202,1703.21,1713.2,9.99,; uh kipling one of the great apologists of empire . ; uh saying on page one fifty three of of your your book ; uh in the voice of a soldier ;,
engl310_07,engl310_07_203,1712.89,1723.41,10.52,"; uh if any question why we we soldiers died . tell them , because our fathers lied . , tsk uh , a statement that is uh ;",
engl310_07,engl310_07_204,1722.98,1730.32,7.34,"; uh poignant , ; uh , ; uh poignant and powerful in part because ; kipling’s own ; son ;",
engl310_07,engl310_07_205,1730.16,1740.72,10.56,"; died , in the war . , ; , ; , ; , this is a . ;",
engl310_07,engl310_07_206,1740.17,1745.57,5.4,"; , the , . , ; volume of poems published in nineteen seventeen ;",
engl310_07,engl310_07_207,1745.22,1751.83,6.61,"; by edward thomas , tsk , and a portrait , of thomas another soldier poet ;",
engl310_07,engl310_07_208,1751.27,1758.63,7.36,"; uh , not represented however , as a soldier here ; uh represented ;",
engl310_07,engl310_07_209,1758.26,1767.15,8.89,"; uh rather as a uh . , uh english citizen in tweed uh a man uh out in and of ;",
engl310_07,engl310_07_210,1766.9,1776.58,9.68,"; nature . , tsk ; thomas was born , in ; , eighteen , seventy eighteen seventy eight , tsk so he was thirty six ;",
engl310_07,engl310_07_211,1776.31,1786.48,10.17,"; uh when the war began . , ; uh he began , almost at the same time as the war began ; to write poems . , tsk ;",
engl310_07,engl310_07_212,1786.09,1795.11,9.02,"; uh he begins writing ; uh under the influence , of his friend , robert frost , tsk uh ;",
engl310_07,engl310_07_213,1794.73,1803.18,8.45,"; frost and thomas have a fascinating , relationship , ; uh an important , uh transatlantic , exchange ;",
engl310_07,engl310_07_214,1802.85,1812.98,10.13,"; uh frost’s famous , poem the road less travelled by ; uh ; uh he uh sometimes described as being about . ;",
engl310_07,engl310_07_215,1812.47,1819.54,7.07,"; thomas , ; and thomas’s own . sense of regret and hesitation and indirection . , ;",
engl310_07,engl310_07_216,1819.27,1827.86,8.59,"; uh to which , frost , contrasted himself , tsk ; uh , frost became in england ; uh ;",
engl310_07,engl310_07_217,1827.52,1832.22,4.7,"; uh a poet of new england . , tsk ; ",
engl310_07,engl310_07_218,1831.78,1840.78,9,"; , whom , thomas was reading at that moment , in such a way , as to help enable him , thomas ;",
engl310_07,engl310_07_219,1840.55,1850.28,9.73,"; to become , a great poet . ; , of england uh and of england’s ; uh ; uh landscape and and countryside ;",
engl310_07,engl310_07_220,1850.03,1858.83,8.8,"; uh and uh nature . ; uh there are um . , there there’s a good selection , from thomas ;",
engl310_07,engl310_07_221,1858.47,1867.3,8.83,"; uh in your anthology , uh i will , uh read , my f , favorite , ; poem by thomas ; uh . ;",
engl310_07,engl310_07_222,1867.02,1876.6,9.58,"which is the first one , called , adlestrop , . , tsk on two thirty one , ; uh . , ; ",
engl310_07,engl310_07_223,1875.73,1885.61,9.88,": , tsk ; , . , ; , tsk . ; ","------ no text, only coughing, pauses etc -> remove?"
engl310_07,engl310_07_224,1885.45,1892.58,7.13,"; yes , i remember adlestrop . , ; the name , ; ",
engl310_07,engl310_07_225,1892.2,1897.9,5.7,; because one afternoon of heat the expresstrain drew up there unwontedly . ;,
engl310_07,engl310_07_226,1897.41,1905.07,7.66,"; , it was late june . , the steam hissed , someone cleared his throat",cut on pause
engl310_07,engl310_07_227,1907.47,1914.31,6.84,"no one left , and no one came , on the bare platform , ;",
engl310_07,engl310_07_228,1913.88,1924.46,10.58,"; what i saw , was adlestrop . , only the name , ; and willows . , willowherb , and grass ;",
engl310_07,engl310_07_229,1924.03,1932.35,8.32,"; and meadowsweet . , and haycocks dry . , no whit less still and lonely fair .",cut on pause
engl310_07,engl310_07_230,1932.45,1942.01,9.56,"; than the high cloudlets , in the sky , tsk ; , and for that minute a blackbird sang close by . ;",
engl310_07,engl310_07_231,1941.68,1949.16,7.48,"; , tsk and round him , mistier , farther , and farther , all the birds ; ",
engl310_07,engl310_07_232,1948.98,1957.67,8.69,"; , of oxfordshire . , and gloucestershire . , ; , ; it’s a wonderful , poem ;",
engl310_07,engl310_07_233,1957.44,1966.34,8.9,"; in its uh simplicity ; modesty ; uh directness and ; , reticence , which , yet . ;",
engl310_07,engl310_07_234,1966.23,1974.59,8.36,"; provides , the most uh expansive and exhilarating . ; uh ; sense , ; of the english , landscape ;",
engl310_07,engl310_07_235,1974.44,1982.21,7.77,"; and of the power of a moment in time to ; uh ; uh enlarge , and , and uh be ;",
engl310_07,engl310_07_236,1981.95,1989.74,7.79,"; um , pregnant , with , meaning . , tsk uh notice ; uh , notice ;",
engl310_07,engl310_07_237,1989.49,1998.47,8.98,"; , thomas’s , really superb , nonchalance uh and offhandedness , and , simplicity ;",
engl310_07,engl310_07_238,1997.98,2008.79,10.81,"; it was late june . , the steam hissed , ; , the I mean there there’s a kind of uh colloquial clarity and confidence ;",
engl310_07,engl310_07_239,2008.47,2014.47,6,"; uh quite , different from ; the ; uh vernacular language in ;",
engl310_07,engl310_07_240,2014.26,2023.28,9.02,"; um . , uh , the hardy poems i was just reading . , which are also , poems of the countryside , tsk ;",
engl310_07,engl310_07_241,2022.8,2031.35,8.55,"; uh here , ; the name the odd name , adlestrop ; prompts a memory . , tsk ; uh ;",
engl310_07,engl310_07_242,2031.15,2040.54,9.39,"; , prompts a memory in such a way that , a moment , in time , stands out , . , separated from other moments . ; just as the ;",
engl310_07,engl310_07_243,2040.15,2051.06,10.91,"; , odd . , unpoetic , unbeautiful name , adlestrop , seems to stand out . ; there there’s a kind of poignant tension ; between the ;",
engl310_07,engl310_07_244,2050.8,2058.47,7.67,"; , unbeautifulness of the name . , the awkwardness and yet the , dignity , of the name ; uh and the ;",
engl310_07,engl310_07_245,2058.01,2066.38,8.37,"; , sense of natural beauty , that the poem will , unfold . , ; here the stopping of the train is like the ;",
engl310_07,engl310_07_246,2066.21,2075.86,9.65,"; the interruption . , by memory , of normal consciousness ; , that’s the basis of the poem . , tsk ;",
engl310_07,engl310_07_247,2075.57,2085.46,9.89,"; uh there’s a sense that in this memory the poet somehow saw the name . , uh presumably ,  suppose saw it . ;",
engl310_07,engl310_07_248,2085.16,2093.7,8.54,"; on a signboard , uh in in uh a station as you you know roll into the station and you see , ; , where you are . , ;",
engl310_07,engl310_07_249,2093.16,2102.75,9.59,"; uh , but there’s there's more suggestion uh in it than that ; uh ; , it’s as if this moment ; were one in which ;",
engl310_07,engl310_07_250,2102.55,2110.86,8.31,"; the name and the place . ; the word and the thing ; uh fully coincided . , ; uh ;",
engl310_07,engl310_07_251,2110.53,2121.38,10.85,"; fully coincided in a sh experience of of uh ; uh uh , uh presence and and immediacy . , where the world is , all there ; uh ;",
engl310_07,engl310_07_252,2121.12,2130.56,9.44,"; and , and named . , . located . , placed , tsk ; uh the figure , the metaphor ; for this ;",
engl310_07,engl310_07_253,2130.27,2136.69,6.42,"; semiotic unity of of word and thing ; uh ; is birdsong . , ; , tsk ;",
